CustomerID,Recency,Frequency,Monetary,AvgBasketValue,CategoryDiversity,TotalItems,Cluster,SegmentName,IsOutlier
13832,19,1,52.199999999999996,52.199999999999996,3,28,0,Recent / Promising,False
13833,159,1,384.8,384.7999999999999,28,118,1,At risk / Lapsed,False
13835,25,4,834.57,208.6425,48,442,2,Loyal / Core,False
13837,212,2,271.24,135.62,17,183,1,At risk / Lapsed,False
13838,6,4,691.73,172.93249999999998,144,263,0,Recent / Promising,False
13841,253,1,85.0,85.0,1,100,1,At risk / Lapsed,False
13842,59,9,3385.62,376.18000000000006,155,1768,2,Loyal / Core,False
13844,11,1,361.62,361.62,20,196,0,Recent / Promising,False
13845,65,1,312.98,312.98,9,182,1,At risk / Lapsed,False
13846,25,3,865.0600000000001,288.3533333333334,55,388,2,Loyal / Core,False
13848,92,3,1255.0,418.3333333333333,3,3700,2,Loyal / Core,False
13849,52,2,1537.95,768.975,97,1016,2,Loyal / Core,False
13850,129,1,1595.48,1595.4800000000002,93,944,1,At risk / Lapsed,False
13851,96,3,2651.46,883.8199999999998,77,1705,2,Loyal / Core,False
13853,57,1,1090.14,1090.1399999999999,23,312,1,At risk / Lapsed,False
13854,9,25,8109.5199999999995,324.3808,39,2296,3,Champions / VIP,False
13856,169,3,388.5,129.5,10,494,1,At risk / Lapsed,False
13858,57,1,216.17,216.17000000000002,11,75,1,At risk / Lapsed,False
13859,326,1,201.16,201.16,27,129,1,At risk / Lapsed,False
13860,1,5,1245.9,249.18,58,591,3,Champions / VIP,False
13862,18,8,2209.36,276.17,97,1688,3,Champions / VIP,False
13863,248,1,305.78,305.78,20,224,1,At risk / Lapsed,False
13865,58,4,501.56,125.39,26,204,2,Loyal / Core,False
13866,74,1,145.67000000000002,145.67,7,57,1,At risk / Lapsed,False
13867,31,3,1015.29,338.43,51,513,2,Loyal / Core,False
13868,7,2,3192.54,1596.27,32,1964,0,Recent / Promising,False
13869,123,4,3104.95,776.2375,234,1721,2,Loyal / Core,False
13870,2,8,2770.94,346.3675,91,1325,3,Champions / VIP,False
13871,23,13,6403.25,492.5576923076923,155,2806,3,Champions / VIP,False
13873,120,3,389.6,129.86666666666665,21,140,1,At risk / Lapsed,False
13874,358,1,540.45,540.45,18,180,1,At risk / Lapsed,False
13875,54,5,1786.79,357.358,79,1316,2,Loyal / Core,False
13876,64,1,122.7,122.69999999999999,7,36,1,At risk / Lapsed,False
13877,86,1,117.24,117.24000000000001,3,108,1,At risk / Lapsed,False
13878,55,1,1281.53,1281.53,35,475,2,Loyal / Core,False
13880,21,13,3219.77,247.6746153846154,125,1842,3,Champions / VIP,False
13881,4,20,17159.52,857.976,72,10118,3,Champions / VIP,True
13882,3,5,1191.13,238.22600000000003,54,953,3,Champions / VIP,False
13883,11,5,2674.48,534.896,108,1436,3,Champions / VIP,False
13884,7,5,787.6,157.52000000000004,45,300,0,Recent / Promising,False
13885,189,2,506.8,253.4,28,182,1,At risk / Lapsed,False
13886,71,1,243.56,243.56,16,126,1,At risk / Lapsed,False
13887,204,1,349.55,349.54999999999995,19,147,1,At risk / Lapsed,False
13888,120,2,605.63,302.815,38,258,1,At risk / Lapsed,False
13889,93,1,416.90000000000003,416.9,15,146,1,At risk / Lapsed,False
13890,1,10,1883.8100000000002,188.38100000000003,74,831,3,Champions / VIP,False
13892,27,4,632.97,158.2425,26,983,2,Loyal / Core,False
13893,298,1,821.1,821.1000000000001,21,190,1,At risk / Lapsed,False
13894,24,3,564.62,188.2066666666667,25,354,0,Recent / Promising,False
13895,28,4,2593.07,648.2674999999999,97,1365,2,Loyal / Core,False
13897,50,1,311.16,311.15999999999997,17,200,1,At risk / Lapsed,False
13898,326,1,155.93,155.93,12,133,1,At risk / Lapsed,False
13899,16,2,388.52,194.26,19,156,0,Recent / Promising,False
13900,183,3,740.95,246.98333333333332,42,430,2,Loyal / Core,False
13901,72,5,2867.2,573.4399999999999,144,1739,2,Loyal / Core,False
13904,37,2,332.64,166.32000000000002,24,332,0,Recent / Promising,False
13908,80,4,2369.55,592.3875,104,1478,2,Loyal / Core,False
13911,57,9,2580.91,286.7677777777778,120,2731,2,Loyal / Core,False
13914,12,2,626.45,313.225,28,380,0,Recent / Promising,False
13917,50,2,272.04,136.01999999999998,16,228,1,At risk / Lapsed,False
13918,50,2,1212.8400000000001,606.4200000000002,30,1140,2,Loyal / Core,False
13919,59,2,348.81,174.40500000000003,23,472,1,At risk / Lapsed,False
13922,352,1,172.25,172.24999999999997,7,93,1,At risk / Lapsed,False
13923,54,1,351.13,351.13000000000005,20,185,1,At risk / Lapsed,False
13924,2,6,1838.8500000000001,306.47499999999997,90,1575,3,Champions / VIP,False
13925,93,4,678.25,169.5625,28,331,2,Loyal / Core,False
13926,23,1,223.85000000000002,223.85000000000002,11,104,0,Recent / Promising,False
13927,75,1,348.99,348.99000000000007,21,214,1,At risk / Lapsed,False
13928,11,4,464.57,116.1425,23,129,0,Recent / Promising,False
13929,169,2,842.65,421.325,8,143,1,At risk / Lapsed,False
13930,58,2,337.34,168.67,15,274,1,At risk / Lapsed,False
13931,96,2,1237.53,618.765,56,725,2,Loyal / Core,False
13932,295,1,307.4,307.4,16,72,1,At risk / Lapsed,False
13933,109,2,608.7900000000001,304.3949999999999,23,205,1,At risk / Lapsed,False
13934,264,1,922.1,922.0999999999999,31,390,1,At risk / Lapsed,False
13936,180,1,376.58,376.5799999999999,26,330,1,At risk / Lapsed,False
13937,169,1,158.85,158.85,9,123,1,At risk / Lapsed,False
13938,35,1,71.66,71.66,7,70,1,At risk / Lapsed,False
13939,23,3,568.55,189.51666666666665,43,847,0,Recent / Promising,False
13940,17,4,839.14,209.785,39,516,2,Loyal / Core,False
13941,22,5,5112.96,1022.592,24,2364,2,Loyal / Core,False
13946,79,3,561.5699999999999,187.19000000000003,11,443,2,Loyal / Core,False
13947,65,1,90.6,90.6,5,44,1,At risk / Lapsed,False
13948,361,1,102.0,101.99999999999999,3,40,1,At risk / Lapsed,False
13949,3,6,2427.32,404.5533333333333,124,2474,3,Champions / VIP,False
13950,11,4,745.06,186.26500000000001,33,323,0,Recent / Promising,False
13951,176,3,674.45,224.8166666666666,38,459,1,At risk / Lapsed,False
13952,218,2,3251.07,1625.5349999999999,119,1430,2,Loyal / Core,False
13953,7,7,3515.68,502.2399999999999,8,2724,3,Champions / VIP,False
13954,2,2,439.92,219.96,24,150,0,Recent / Promising,False
13955,154,2,322.96,161.48,33,154,1,At risk / Lapsed,False
13956,5,5,1026.42,205.28400000000002,123,491,0,Recent / Promising,False
13959,79,3,598.2,199.39999999999998,79,357,2,Loyal / Core,False
13960,21,2,230.22,115.11,11,142,0,Recent / Promising,False
13962,22,2,169.55,84.775,11,87,0,Recent / Promising,False
13963,308,4,664.54,166.13500000000002,35,460,1,At risk / Lapsed,False
13967,146,1,80.7,80.7,2,42,1,At risk / Lapsed,False
13969,7,18,9053.94,502.9966666666666,334,4542,3,Champions / VIP,False
13971,19,8,2758.26,344.7825,118,1844,3,Champions / VIP,False
13972,71,2,190.25,95.12500000000001,15,187,1,At risk / Lapsed,False
13973,287,1,264.7,264.7,11,109,1,At risk / Lapsed,False
13974,49,1,413.59000000000003,413.59,28,249,1,At risk / Lapsed,False
13975,31,6,2526.28,421.0466666666666,240,1732,2,Loyal / Core,False
13976,207,1,357.98,357.98,10,154,1,At risk / Lapsed,False
13978,15,2,196.79000000000002,98.395,14,315,0,Recent / Promising,False
13979,73,1,869.87,869.8699999999998,54,639,1,At risk / Lapsed,False
13980,60,1,200.14,200.14000000000001,11,172,1,At risk / Lapsed,False
13982,39,4,1871.81,467.9525,72,1136,2,Loyal / Core,False
13983,30,12,2603.43,216.95250000000001,91,1183,3,Champions / VIP,False
13984,27,5,920.51,184.102,14,679,2,Loyal / Core,False
13985,4,15,7060.13,470.67533333333336,108,3445,3,Champions / VIP,False
13986,17,1,320.46,320.46000000000004,12,430,0,Recent / Promising,False
13988,20,6,4147.96,691.3266666666667,188,3044,3,Champions / VIP,False
13989,66,2,1266.08,633.04,33,1313,2,Loyal / Core,False
13990,213,1,311.3,311.3,16,190,1,At risk / Lapsed,False
13991,12,6,854.97,142.495,57,997,2,Loyal / Core,False
13992,30,1,76.8,76.8,5,64,0,Recent / Promising,False
13993,43,9,3466.36,385.15111111111116,66,900,2,Loyal / Core,False
13994,4,6,2313.14,385.52333333333337,122,940,3,Champions / VIP,False
13995,15,5,1393.69,278.738,55,879,2,Loyal / Core,False
13999,10,12,3901.81,325.1508333333333,102,2243,3,Champions / VIP,False
14000,211,1,635.66,635.6600000000001,15,710,1,At risk / Lapsed,False
14001,46,3,2043.0800000000002,681.0266666666668,34,962,2,Loyal / Core,False
14002,134,2,529.73,264.86499999999995,47,877,1,At risk / Lapsed,False
14004,43,7,4582.64,654.6628571428571,102,2668,2,Loyal / Core,False
14005,10,5,2874.72,574.944,53,2478,3,Champions / VIP,False
14006,116,3,962.19,320.72999999999996,22,641,2,Loyal / Core,False
14009,198,2,695.61,347.80499999999995,42,365,1,At risk / Lapsed,False
14012,278,1,328.8,328.8,11,160,1,At risk / Lapsed,False
14013,110,3,473.02,157.67333333333332,30,462,1,At risk / Lapsed,False
14014,77,1,505.18,505.18,39,1076,1,At risk / Lapsed,False
14015,53,1,917.34,917.34,20,378,0,Recent / Promising,False
14016,162,4,4341.21,1085.3025,154,2125,2,Loyal / Core,False
14019,47,3,1421.61,473.86999999999995,37,1037,2,Loyal / Core,False
14020,17,2,642.8,321.40000000000003,37,441,0,Recent / Promising,False
14021,155,3,631.9,210.63333333333335,22,192,1,At risk / Lapsed,False
14022,225,1,440.0,440.0,28,487,1,At risk / Lapsed,False
14023,7,2,584.07,292.03499999999997,30,345,0,Recent / Promising,False
14024,122,2,327.7,163.85000000000002,16,150,1,At risk / Lapsed,False
14027,61,1,104.82,104.82000000000002,6,62,1,At risk / Lapsed,False
14029,63,2,467.66,233.83,15,198,1,At risk / Lapsed,False
14030,18,8,2360.09,295.01124999999996,210,1479,3,Champions / VIP,False
14031,7,19,17286.86,909.8347368421053,119,5788,3,Champions / VIP,True
14032,2,11,2975.59,270.5081818181818,53,2032,3,Champions / VIP,False
14034,22,3,651.8199999999999,217.2733333333333,82,423,0,Recent / Promising,False
14035,29,5,1428.02,285.60400000000004,41,739,2,Loyal / Core,False
14036,285,1,626.65,626.65,38,268,1,At risk / Lapsed,False
14037,176,2,147.20000000000002,73.6,27,46,1,At risk / Lapsed,False
14038,78,3,1560.38,520.1266666666664,64,965,2,Loyal / Core,False
14039,33,1,152.2,152.2,6,92,0,Recent / Promising,False
14040,41,12,3614.92,301.24333333333334,146,1554,3,Champions / VIP,False
14041,266,1,141.41,141.41,21,94,1,At risk / Lapsed,False
14044,27,4,652.82,163.20499999999998,165,308,2,Loyal / Core,False
14045,109,4,1659.75,414.9375,4,535,2,Loyal / Core,False
14046,284,1,151.59,151.59,13,443,1,At risk / Lapsed,False
14047,9,5,1308.6100000000001,261.72200000000004,22,381,2,Loyal / Core,False
14048,305,1,409.93,409.93,83,288,1,At risk / Lapsed,False
14049,17,4,5681.72,1420.43,348,3870,2,Loyal / Core,False
14050,32,2,746.36,373.17999999999995,49,689,0,Recent / Promising,False
14051,1,23,15610.390000000001,678.7126086956523,52,3756,3,Champions / VIP,True
14052,20,1,225.36,225.36,56,89,0,Recent / Promising,False
14053,124,2,260.25,130.125,2,215,1,At risk / Lapsed,False
14054,65,1,92.46,92.46,6,62,1,At risk / Lapsed,False
14055,106,1,725.6400000000001,725.6400000000001,10,216,1,At risk / Lapsed,False
14056,1,23,8214.65,357.1586956521739,320,4273,3,Champions / VIP,True
14057,24,17,6217.96,365.7623529411764,179,4876,3,Champions / VIP,False
14059,267,1,183.6,183.6,8,128,1,At risk / Lapsed,False
14060,5,19,6140.42,323.18,86,5386,3,Champions / VIP,False
14062,10,12,10464.85,872.0708333333336,60,5593,3,Champions / VIP,False
14064,29,5,1353.74,270.748,59,1788,2,Loyal / Core,False
14066,267,1,152.55,152.55,7,45,1,At risk / Lapsed,False
14067,64,2,374.7,187.35,51,361,1,At risk / Lapsed,False
14068,320,1,265.85,265.85,22,73,1,At risk / Lapsed,False
14071,4,8,1424.0,178.0,270,957,3,Champions / VIP,False
14073,32,1,151.04,151.04,13,130,0,Recent / Promising,False
14075,5,3,942.26,314.08666666666664,33,754,0,Recent / Promising,False
14076,129,1,122.47,122.47,43,81,1,At risk / Lapsed,False
14077,41,5,499.41999999999996,99.88400000000001,33,268,2,Loyal / Core,False
14078,102,6,1049.37,174.89499999999998,46,310,2,Loyal / Core,False
14079,125,1,375.1,375.0999999999999,12,301,1,At risk / Lapsed,False
14080,33,1,45.599999999999994,45.599999999999994,4,48,1,At risk / Lapsed,False
14081,302,2,934.52,467.26,126,596,1,At risk / Lapsed,False
14082,365,1,182.25,182.24999999999997,28,110,1,At risk / Lapsed,False
14083,4,9,1018.43,113.1588888888889,162,732,3,Champions / VIP,False
14085,2,18,4448.54,247.14111111111117,272,3184,3,Champions / VIP,False
14087,3,1,194.42,194.42,61,251,0,Recent / Promising,False
14088,10,13,50491.81,3883.9853846153846,379,12665,3,Champions / VIP,True
14089,57,1,161.0,161.0,13,134,1,At risk / Lapsed,False
14090,325,1,76.32000000000001,76.32000000000001,1,72,1,At risk / Lapsed,False
14092,8,14,4076.91,291.2078571428571,117,2066,3,Champions / VIP,False
14093,12,1,442.85,442.84999999999997,95,406,0,Recent / Promising,False
14096,4,17,53258.43,3132.848823529411,1118,16336,3,Champions / VIP,True
14098,37,1,147.35,147.34999999999997,21,104,1,At risk / Lapsed,False
14099,16,11,3104.17,282.1972727272727,167,2179,3,Champions / VIP,False
14100,138,1,194.9,194.90000000000003,24,64,1,At risk / Lapsed,False
14101,74,6,5976.79,996.1316666666668,15,6942,2,Loyal / Core,False
14102,5,5,1360.28,272.056,35,961,3,Champions / VIP,False
14104,155,2,216.20999999999998,108.10499999999999,21,72,1,At risk / Lapsed,False
14105,239,1,1266.23,1266.23,74,800,1,At risk / Lapsed,False
14107,52,7,2703.23,386.17571428571426,61,1793,2,Loyal / Core,False
14108,31,2,597.91,298.95500000000004,33,381,0,Recent / Promising,False
14109,73,1,144.2,144.2,9,88,1,At risk / Lapsed,False
14110,4,12,5683.15,473.5958333333335,94,2445,3,Champions / VIP,False
14111,14,4,692.85,173.2125,10,458,0,Recent / Promising,False
14112,23,7,2915.15,416.45,117,1651,3,Champions / VIP,False
14113,4,4,1840.42,460.10499999999996,26,745,3,Champions / VIP,False
14114,274,2,386.53,193.265,15,101,1,At risk / Lapsed,False
14116,20,5,1382.74,276.54799999999994,61,707,2,Loyal / Core,False
14117,144,1,90.0,90.0,3,72,1,At risk / Lapsed,False
14121,4,4,2780.15,695.0375,148,2082,3,Champions / VIP,False
14124,84,1,419.58000000000004,419.58000000000004,4,1618,1,At risk / Lapsed,False
14125,11,3,2740.43,913.4766666666668,159,1640,2,Loyal / Core,False
14126,8,3,706.1300000000001,235.3766666666667,14,508,0,Recent / Promising,False
14127,123,3,709.71,236.56999999999996,39,321,2,Loyal / Core,False
14128,61,2,637.5,318.7500000000001,40,564,2,Loyal / Core,False
14129,2,5,1123.8600000000001,224.77200000000002,31,592,3,Champions / VIP,False
14130,319,1,483.86,483.86,66,258,1,At risk / Lapsed,False
14132,2,11,3586.0299999999997,326.00272727272727,100,3368,3,Champions / VIP,False
14133,130,3,605.64,201.87999999999997,25,348,2,Loyal / Core,False
14135,2,15,4690.31,312.6873333333333,95,3850,3,Champions / VIP,False
14138,2,2,982.3800000000001,491.1900000000001,40,610,0,Recent / Promising,False
14139,46,1,415.82,415.81999999999994,26,510,1,At risk / Lapsed,False
14140,4,2,935.05,467.525,60,811,0,Recent / Promising,False
14141,3,4,915.13,228.78250000000003,27,355,0,Recent / Promising,False
14142,373,1,311.81,311.81,22,313,1,At risk / Lapsed,False
14143,134,1,115.8,115.8,7,30,1,At risk / Lapsed,False
14145,47,4,3742.2,935.55,6,756,2,Loyal / Core,False
14146,9,5,4191.0,838.2,183,2437,3,Champions / VIP,False
14147,78,2,483.4,241.7,4,108,1,At risk / Lapsed,False
14148,234,1,157.2,157.2,3,16,1,At risk / Lapsed,False
14149,221,1,446.62,446.62000000000006,28,218,1,At risk / Lapsed,False
14150,36,2,658.64,329.32,23,496,0,Recent / Promising,False
14152,75,2,621.29,310.645,47,711,1,At risk / Lapsed,False
14154,239,2,1345.62,672.81,52,465,2,Loyal / Core,False
14155,266,1,118.75,118.75,6,25,1,At risk / Lapsed,False
14156,10,55,117379.63,2134.175090909091,714,57885,3,Champions / VIP,True
14157,20,2,432.88,216.44,45,284,0,Recent / Promising,False
14158,40,1,507.66,507.65999999999997,41,781,0,Recent / Promising,False
14159,20,11,4690.64,426.42181818181814,500,4405,3,Champions / VIP,False
14161,216,3,1110.52,370.17333333333335,87,455,2,Loyal / Core,False
14162,174,2,289.36,144.68,25,142,1,At risk / Lapsed,False
14163,87,4,2445.91,611.4775000000001,36,893,2,Loyal / Core,False
14164,71,2,1631.77,815.8850000000002,28,1033,2,Loyal / Core,False
14165,276,1,122.53999999999999,122.54,23,54,1,At risk / Lapsed,False
14167,39,4,574.84,143.71,27,150,2,Loyal / Core,False
14171,98,1,363.79,363.79,57,167,1,At risk / Lapsed,False
14173,11,4,450.84,112.71000000000002,28,150,0,Recent / Promising,False
14174,33,1,134.46,134.46,26,94,0,Recent / Promising,False
14175,60,3,3222.3,1074.1000000000001,139,1515,2,Loyal / Core,False
14176,297,4,576.9000000000001,144.225,28,209,1,At risk / Lapsed,False
14177,86,4,559.41,139.85250000000002,37,205,2,Loyal / Core,False
14178,9,7,1600.93,228.70428571428576,190,1503,3,Champions / VIP,False
14179,41,2,719.78,359.89,135,330,0,Recent / Promising,False
14180,11,25,4748.52,189.94080000000002,112,719,3,Champions / VIP,False
14184,67,1,452.89,452.89,24,127,1,At risk / Lapsed,False
14185,331,1,197.65,197.65,3,6,1,At risk / Lapsed,False
14188,31,6,2054.36,342.3933333333334,34,1162,2,Loyal / Core,False
14189,2,15,4654.08,310.272,176,3937,3,Champions / VIP,False
14191,2,13,4684.76,360.36615384615385,145,3662,3,Champions / VIP,False
14193,68,2,853.39,426.69500000000005,35,445,2,Loyal / Core,False
14194,5,21,11349.52,540.4533333333334,269,5840,3,Champions / VIP,True
14195,202,2,1012.0,505.9999999999999,7,760,1,At risk / Lapsed,False
14196,107,1,335.52,335.52,6,142,1,At risk / Lapsed,False
14198,18,4,701.4,175.35,35,290,0,Recent / Promising,False
14199,218,1,185.39999999999998,185.39999999999998,2,28,1,At risk / Lapsed,False
14201,60,7,747.44,106.77714285714288,32,590,2,Loyal / Core,False
14204,2,1,161.03,161.02999999999994,36,82,0,Recent / Promising,True
14205,17,2,466.7,233.35000000000002,23,204,0,Recent / Promising,False
14206,239,1,328.15999999999997,328.15999999999997,20,276,1,At risk / Lapsed,False
14208,95,1,151.74,151.73999999999998,10,114,1,At risk / Lapsed,False
14209,11,6,2073.43,345.5716666666667,55,691,3,Champions / VIP,False
14210,106,6,1905.8400000000001,317.64000000000004,66,760,2,Loyal / Core,False
14211,53,9,2241.1,249.01111111111115,87,1242,2,Loyal / Core,False
14212,90,1,1070.48,1070.48,9,1152,1,At risk / Lapsed,False
14214,31,5,1004.38,200.87600000000003,64,751,2,Loyal / Core,False
14215,12,6,1789.72,298.2866666666667,98,1358,3,Champions / VIP,False
14216,3,4,1839.3,459.82500000000005,47,594,3,Champions / VIP,False
14217,2,17,2004.98,117.93999999999998,78,689,3,Champions / VIP,False
14218,43,1,169.48000000000002,169.48000000000002,12,160,1,At risk / Lapsed,False
14219,4,1,89.94,89.94,7,78,0,Recent / Promising,False
14220,247,2,632.4,316.19999999999993,21,272,1,At risk / Lapsed,False
14221,42,9,3432.8,381.4222222222222,123,2191,2,Loyal / Core,False
14222,177,1,683.17,683.1700000000001,41,607,1,At risk / Lapsed,False
14223,92,3,991.13,330.3766666666667,50,585,2,Loyal / Core,False
14224,110,4,1050.12,262.53000000000003,105,514,2,Loyal / Core,False
14226,29,5,2232.19,446.438,64,1308,2,Loyal / Core,False
14227,26,10,3350.96,335.096,117,1820,3,Champions / VIP,False
14229,52,3,1547.2,515.7333333333333,29,610,2,Loyal / Core,False
14231,184,3,925.71,308.57,47,409,2,Loyal / Core,False
14232,43,5,2048.07,409.61400000000003,81,1941,2,Loyal / Core,False
14233,49,4,1462.72,365.68000000000006,30,680,2,Loyal / Core,False
14234,22,4,775.46,193.86500000000007,122,963,2,Loyal / Core,False
14235,75,5,3144.86,628.972,65,1959,2,Loyal / Core,False
14236,81,2,490.86,245.43,15,310,1,At risk / Lapsed,False
14237,373,1,161.0,161.00000000000003,9,38,1,At risk / Lapsed,False
14238,326,1,146.85,146.85,8,111,1,At risk / Lapsed,False
14239,43,11,2380.85,216.44090909090912,83,993,3,Champions / VIP,False
14240,30,2,890.34,445.1700000000001,37,418,0,Recent / Promising,False
14241,184,1,213.70000000000002,213.70000000000005,10,146,1,At risk / Lapsed,False
14242,235,2,280.55,140.275,13,123,1,At risk / Lapsed,False
14243,9,10,2588.77,258.87699999999995,99,1221,3,Champions / VIP,False
14245,220,2,1693.45,846.7249999999999,107,976,2,Loyal / Core,False
14246,111,3,1474.06,491.3533333333334,57,804,2,Loyal / Core,False
14247,278,1,136.76999999999998,136.76999999999998,19,47,1,At risk / Lapsed,False
